name,lat,lng
Unnamed Mosque 1187,24.4903853,54.3738993
Unnamed Mosque 1188,24.4864442,54.3748553
Thani Bin Murshid Al Romaithy,24.4860616,54.3669196
Unnamed Mosque 1190,24.4967834,54.3709155
Unnamed Mosque 1191,25.2141874,51.4428559
Masjid Umm Habiba,25.3421431,55.3923662
Unnamed Mosque 1193,25.3886646,55.4516939
Unnamed Mosque 1194,25.6816248,55.8118683
Unnamed Mosque 1195,24.1358739,55.6334355
Unnamed Mosque 1196,25.4163142,55.4384966
Unnamed Mosque 1197,25.5061616,55.5926588
مسجد فاطمة حسن محمد يوسف بستكي,25.2618838,55.289298
Unnamed Mosque 1199,25.3852016,55.4615963
جامع حمد ضاعن الهويدي رحمه الله,25.2372614,55.3023703
Unnamed Mosque 1201,25.3921917,55.4487411
Unnamed Mosque 1202,26.3378787,56.4106106
مسجد,26.2002691,56.2553331
Unnamed Mosque 1204,25.3065388,55.4474168
Unnamed Mosque 1205,25.254615,55.3921982
Unnamed Mosque 1206,25.2456068,55.4016175
Unnamed Mosque 1207,25.2459351,55.3942314
Unnamed Mosque 1208,25.2502495,55.4011092
Unnamed Mosque 1209,25.2424192,55.3992897
Unnamed Mosque 1210,25.3955258,55.4386401
Unnamed Mosque 1211,25.2634645,55.3834526
Unnamed Mosque 1212,25.2711064,55.370647
Unnamed Mosque 1213,25.2620457,55.3770205
Unnamed Mosque 1214,25.2664882,55.3709638
Unnamed Mosque 1215,25.2694114,55.3612514
مسجد عبد الله بن عمر,25.2645532,55.3785792
Unnamed Mosque 1217,25.2572801,55.3835675
Unnamed Mosque 1218,25.2727655,55.3629923
Unnamed Mosque 1219,25.2715953,55.3662238
Unnamed Mosque 1220,25.2676969,55.3664275
شعبية الفوق,24.6862614,55.6136683
Musallah Al Eid,25.2436934,55.2912692
Unnamed Mosque 1223,25.2427568,55.2955396
Unnamed Mosque 1224,25.2501134,55.2897557
Unnamed Mosque 1225,25.2466769,55.2881633
Unnamed Mosque 1226,24.0691675,51.7546762
Unnamed Mosque 1227,25.262639,55.3972732
Unnamed Mosque 1228,25.2611352,55.3935261
Unnamed Mosque 1229,25.2607407,55.4035274
Unnamed Mosque 1230,25.2591982,55.3967237
Unnamed Mosque 1231,25.2603104,55.3948056
Unnamed Mosque 1232,25.2587876,55.399945
Unnamed Mosque 1233,25.2668031,55.394339
Unnamed Mosque 1234,25.2592754,55.4048985
Unnamed Mosque 1235,25.2663229,55.3830608
Unnamed Mosque 1236,25.2685355,55.3895585
Unnamed Mosque 1237,25.2633733,55.3905506
Unnamed Mosque 1238,25.2707611,55.387861
Unnamed Mosque 1239,25.2685351,55.3861105
Unnamed Mosque 1240,25.2673626,55.3919693
Unnamed Mosque 1241,25.1367952,51.33531
Unnamed Mosque 1242,25.1112325,51.3271943
Unnamed Mosque 1243,25.275383,55.3720762
Masjid Khadija Mosque,25.2883531,55.3702826
Unnamed Mosque 1245,25.2709293,55.3790477
Unnamed Mosque 1246,25.2732284,55.3751492
مسجد سلامة صالح بن لوتاه رمز 222,25.2741485,55.342405
Unnamed Mosque 1248,25.277318,55.3297988
Unnamed Mosque 1249,25.2783597,55.3418016
Unnamed Mosque 1250,25.2820429,55.3366393
Unnamed Mosque 1251,25.2760889,55.3372605
Unnamed Mosque 1252,25.2792983,55.3402325
Unnamed Mosque 1253,25.2768028,55.3406882
Unnamed Mosque 1254,25.2581639,55.3902595
Unnamed Mosque 1255,25.2775938,51.4809446
Masjid Abdul Rehman Al Khateet,25.2798344,55.4102507
Masjid Fatima Al Zahra,25.2760476,55.4010189
Unnamed Mosque 1258,25.2685807,55.4026024
Al Markaz Al Osmani,25.2745818,55.4123018
Unnamed Mosque 1260,25.2762633,55.3650637
Unnamed Mosque 1261,25.2695345,55.4069972
Unnamed Mosque 1262,25.2845553,55.3876165
Unnamed Mosque 1263,25.2685968,55.2960165
Unnamed Mosque 1264,25.2712365,55.2999842
Unnamed Mosque 1265,25.2753589,55.2977941
Unnamed Mosque 1266,25.4232538,55.5134405
Unnamed Mosque 1267,25.4205447,55.5018145
Unnamed Mosque 1268,25.4248502,55.5017069
Unnamed Mosque 1269,25.4250259,55.5170253
Unnamed Mosque 1270,25.4074415,55.4946088
Unnamed Mosque 1271,25.4144171,55.5131591
Unnamed Mosque 1272,25.4116103,55.4935604
Unnamed Mosque 1273,25.4058643,55.501068
Unnamed Mosque 1274,25.4187003,55.5006074
Unnamed Mosque 1275,25.41843,55.505589
Unnamed Mosque 1276,25.4099634,55.5136036
Unnamed Mosque 1277,25.4098421,55.510952
Unnamed Mosque 1278,25.3910394,55.544182
Unnamed Mosque 1279,25.4009381,55.5077457
Unnamed Mosque 1280,25.4187748,55.5089661
Unnamed Mosque 1281,25.4033057,55.5188987
Unnamed Mosque 1282,25.3999248,55.5132706
Unnamed Mosque 1283,25.3933589,55.472379
Unnamed Mosque 1284,25.4154894,55.4842066
Unnamed Mosque 1285,25.4116922,55.480783
Unnamed Mosque 1286,25.4021148,55.4615897
Unnamed Mosque 1287,25.4210234,55.4717794
Unnamed Mosque 1288,25.4025819,55.4644972
Unnamed Mosque 1289,25.4030053,55.4684783
Unnamed Mosque 1290,25.4038834,55.4591609
Unnamed Mosque 1291,25.3038415,51.4902924
Unnamed Mosque 1292,25.300859,51.48112
Unnamed Mosque 1293,25.3072168,51.4923911
Unnamed Mosque 1294,25.3041386,51.4871272
Aysha Mosque,25.3042117,51.4948573
Unnamed Mosque 1296,25.3064078,51.4784871
Unnamed Mosque 1297,25.3027524,51.4955619
Unnamed Mosque 1298,25.3117784,51.4764759
Hitmi,25.2988865,51.4916595
Unnamed Mosque 1300,25.3102283,51.4785736
Unnamed Mosque 1301,25.3141112,51.4718477
Unnamed Mosque 1302,25.316345,51.4920453
Unnamed Mosque 1303,25.2962434,51.4946592
Unnamed Mosque 1304,25.3809015,55.460321
Unnamed Mosque 1305,25.3055635,51.4856554
Unnamed Mosque 1306,25.2820856,51.4324438
Unnamed Mosque 1307,25.3018521,51.4923004
Green Mosque,25.2992163,51.4983072
Unnamed Mosque 1309,25.3182582,51.4819581
Unnamed Mosque 1310,25.2883106,51.4983166
Unnamed Mosque 1311,25.3188113,51.5008851
Unnamed Mosque 1312,25.3286447,51.471162
Unnamed Mosque 1313,25.3266478,51.4691488
Unnamed Mosque 1314,25.2854392,51.4160977
Unnamed Mosque 1315,25.3431951,51.4619332
Unnamed Mosque 1316,25.2849795,51.4303181
Unnamed Mosque 1317,25.3345465,51.4636992
Unnamed Mosque 1318,25.2947851,51.4570485
Unnamed Mosque 1319,25.2856406,51.4325479
Unnamed Mosque 1320,25.3416375,51.4669809
Unnamed Mosque 1321,25.3388054,51.4769268
Unnamed Mosque 1322,25.3492835,51.4720846
Unnamed Mosque 1323,25.3473639,51.4736258
Unnamed Mosque 1324,25.3438265,51.473905
Unnamed Mosque 1325,25.3469015,51.4688765
Unnamed Mosque 1326,25.3467485,51.4786176
Unnamed Mosque 1327,25.3398245,51.4626619
Unnamed Mosque 1328,25.3363016,51.4705929
Unnamed Mosque 1329,25.3537295,51.4666601
Unnamed Mosque 1330,25.3480662,51.4603617
مسجد,25.3540529,51.4744286
Unnamed Mosque 1332,25.3273844,51.4166342
Unnamed Mosque 1333,25.3319696,51.4284458
Unnamed Mosque 1334,25.3553075,51.4378569
Unnamed Mosque 1335,25.3423452,51.448033
Unnamed Mosque 1336,25.3364286,51.4334523
Unnamed Mosque 1337,25.3654026,51.4339121
Unnamed Mosque 1338,25.3621186,51.4331547
Unnamed Mosque 1339,25.3434885,51.4254478
Unnamed Mosque 1340,25.3322156,51.4250449
Unnamed Mosque 1341,25.3672276,51.4357308
Unnamed Mosque 1342,25.3306366,51.4150688
Unnamed Mosque 1343,25.3411502,51.4279317
Unnamed Mosque 1344,25.3433337,51.4303333
Unnamed Mosque 1345,25.3431686,51.4217754
Unnamed Mosque 1346,25.3670053,51.4284351
Unnamed Mosque 1347,25.3401887,51.4356849
Unnamed Mosque 1348,25.350038,51.4265853
Unnamed Mosque 1349,25.3411073,51.4382765
Unnamed Mosque 1350,25.3420725,51.4411204
Unnamed Mosque 1351,25.3639944,51.4355753
Unnamed Mosque 1352,25.3597365,51.441094
Unnamed Mosque 1353,25.3620536,51.4386441
Unnamed Mosque 1354,25.3454316,51.4488808
Unnamed Mosque 1355,25.3391516,51.4522013
Unnamed Mosque 1356,25.3558025,51.4389333
Unnamed Mosque 1357,25.3350804,51.4554421
Unnamed Mosque 1358,25.3523234,51.4400962
Unnamed Mosque 1359,25.3385483,51.4487947
مسجد محمد بن عيد ال ثاني,25.3356844,51.4456823
Unnamed Mosque 1361,25.3088445,51.4770496
Unnamed Mosque 1362,25.3190926,51.4693912
Unnamed Mosque 1363,25.3247444,51.4535152
Unnamed Mosque 1364,25.2978571,51.4358216
Unnamed Mosque 1365,25.2979062,51.4480901
Unnamed Mosque 1366,25.3009218,51.4202961
Unnamed Mosque 1367,25.3173885,51.4700468
Unnamed Mosque 1368,25.2824953,51.4197209
Unnamed Mosque 1369,25.2818879,51.4147355
مسجد النجادة,25.2855167,51.5333045
Unnamed Mosque 1371,25.1946445,51.4309824
Unnamed Mosque 1372,25.3348814,55.4415204
Unnamed Mosque 1373,25.2632136,51.4933496
Unnamed Mosque 1374,25.3261333,51.465124
Unnamed Mosque 1375,25.3281656,51.4220242
مسجد خباب بن الارت,25.3328067,51.4466176
Unnamed Mosque 1377,25.3316554,51.448997
مسجد,25.3273867,51.4565863
مسجد,25.327143,51.4524596
مسجد,25.3302133,51.4505253
Unnamed Mosque 1381,25.3239264,51.4613112
Unnamed Mosque 1382,25.3309865,51.4570886
Unnamed Mosque 1383,25.3008703,51.4346369
Unnamed Mosque 1384,25.3050141,55.5818383
Unnamed Mosque 1385,25.2908975,55.6187324
Unnamed Mosque 1386,25.2797358,55.7336708
Unnamed Mosque 1387,25.2888779,55.6489413
Unnamed Mosque 1388,25.2807456,55.7795794
Unnamed Mosque 1389,25.277122,55.7883907
Desert Park,25.2812371,55.6963693
Unnamed Mosque 1391,25.276564,55.793074
Unnamed Mosque 1392,25.2811558,55.8589896
Unnamed Mosque 1393,25.275971,55.893023
Unnamed Mosque 1394,25.288882,55.913323
Unnamed Mosque 1395,25.297641,55.8738473
Unnamed Mosque 1396,25.2928439,55.8829909
Unnamed Mosque 1397,25.295062,55.8799044
Unnamed Mosque 1398,25.2932291,55.8729381
Unnamed Mosque 1399,25.2914087,55.8822047
Unnamed Mosque 1400,25.2854334,55.857172
Unnamed Mosque 1401,25.292185,55.855516
Unnamed Mosque 1402,25.2990696,55.8889295
Unnamed Mosque 1403,25.3015795,55.8919708
Unnamed Mosque 1404,25.2947708,55.859103
Unnamed Mosque 1405,25.3112837,55.8879751
Unnamed Mosque 1406,25.3036758,55.8774886
Unnamed Mosque 1407,25.3049694,55.8907074
Unnamed Mosque 1408,25.2961091,55.8910925
Unnamed Mosque 1409,25.2214268,55.9109997
Unnamed Mosque 1410,25.2272157,55.9094533
Unnamed Mosque 1411,25.2690875,55.8788661
Unnamed Mosque 1412,25.3100494,51.4940386
Unnamed Mosque 1413,25.3068577,51.4897714
Unnamed Mosque 1414,23.6549051,53.7049973
Unnamed Mosque 1415,25.2319589,51.3773226
Unnamed Mosque 1416,25.2539984,51.404116
Al Shafi Mosque,25.2948533,51.4208382
Unnamed Mosque 1418,25.2964768,51.4130129
Unnamed Mosque 1419,25.2937968,51.4180404
Unnamed Mosque 1420,25.2988604,51.4092045
Unnamed Mosque 1421,25.3042797,51.4148101
Unnamed Mosque 1422,25.2976138,51.4168459
Masjid Tamim aldary,25.2877426,51.4216143
Unnamed Mosque 1424,25.2708859,51.4199921
Unnamed Mosque 1425,25.1667682,51.6101756
Unnamed Mosque 1426,25.1673429,51.607258
Unnamed Mosque 1427,24.5130809,55.5007665
Unnamed Mosque 1428,24.9614212,51.5784413
Unnamed Mosque 1429,25.3536807,51.4448125
Unnamed Mosque 1430,25.3582096,51.4316524
Unnamed Mosque 1431,25.3880506,51.4324273
Unnamed Mosque 1432,25.3919547,51.4158961
Unnamed Mosque 1433,25.4233788,51.4078946
Unnamed Mosque 1434,25.4198623,51.4086062
Unnamed Mosque 1435,25.4087854,51.4488252
Unnamed Mosque 1436,25.1831408,51.3760015
Unnamed Mosque 1437,25.1866889,51.373604
Unnamed Mosque 1438,25.1800387,51.3784776
Unnamed Mosque 1439,25.1893278,51.376325
Unnamed Mosque 1440,25.1777194,51.3846367
Unnamed Mosque 1441,25.1874452,51.3829708
Unnamed Mosque 1442,25.190536,51.3802156
Unnamed Mosque 1443,25.1803278,51.3875862
Masjid Khalifa bin Sultan Mosque,25.2790889,55.3465876
Unnamed Mosque 1445,25.1886577,55.2399183
Unnamed Mosque 1446,25.1911513,55.233132
مسجد السطوة,25.2320853,55.2771594
Unnamed Mosque 1448,25.3068497,51.4603396
Unnamed Mosque 1449,25.2131871,55.2485778
Unnamed Mosque 1450,25.2077312,55.2443038
Unnamed Mosque 1451,25.2104346,55.246307
Unnamed Mosque 1452,25.2095393,55.2709172
Unnamed Mosque 1453,25.2159679,55.266785
Khadri Masjid,25.222395,55.2708145
Unnamed Mosque 1455,25.3660385,55.3900949
Unnamed Mosque 1456,25.3819664,55.4056242
Unnamed Mosque 1457,25.3774876,55.4019418
Unnamed Mosque 1458,25.3732749,55.3972283
Unnamed Mosque 1459,25.3503275,55.3810771
Unnamed Mosque 1460,25.3542975,55.381321
Unnamed Mosque 1461,25.3520643,55.3829997
Unnamed Mosque 1462,25.2112584,55.2665102
Al Mansoori Mosque,24.44215,54.3737656
المسجد الشيعي الإيراني، بر دبي,25.2641603,55.2947142
Unnamed Mosque 1465,24.4622262,54.3854148
Unnamed Mosque 1466,25.2597614,55.3005598
Unnamed Mosque 1467,24.4736084,54.3732153
Unnamed Mosque 1468,25.408907,55.4335067
Unnamed Mosque 1469,24.6641921,55.6743679
Souq Al Anshetah,24.5272756,54.3647906
Unnamed Mosque 1471,24.4748927,54.3787736
Unnamed Mosque 1472,24.2312759,55.9588916
Unnamed Mosque 1473,25.6480515,56.2563236
Unnamed Mosque 1474,25.6354665,56.267518
Unnamed Mosque 1475,26.1130313,56.1258148
Unnamed Mosque 1476,24.4952722,54.8872235
Unnamed Mosque 1477,26.139397,56.1559519
Unnamed Mosque 1478,24.4597776,54.334075
Unnamed Mosque 1479,25.2334501,55.3829491
مسجد الراشدية الكبير,25.2337874,55.3825568
Unnamed Mosque 1481,24.4372191,54.38804
Unnamed Mosque 1482,24.4877269,54.3531715
Unnamed Mosque 1483,24.4871677,54.3526352
Unnamed Mosque 1484,25.2371546,55.2779008
Unnamed Mosque 1485,25.2382581,55.3086397
Ahmed bin Sultan bin Saleem Mosque,25.2726792,55.3278505
Al Ghurair Mosque,25.2677861,55.3185
Unnamed Mosque 1488,25.2472288,55.3044499
Unnamed Mosque 1489,25.7331651,55.8949142
Unnamed Mosque 1490,25.7350875,55.8966052
Unnamed Mosque 1491,24.4936056,54.3714683
Unnamed Mosque 1492,24.4444285,54.4023059
Unnamed Mosque 1493,24.4439244,54.4067438
Unnamed Mosque 1494,25.2775208,55.3234996
Al Khabeesi Mosque,25.2661005,55.3277228
Gargash Mosque,25.2668955,55.3219555
مسجد الرقة,25.2619729,55.3278056
Unnamed Mosque 1498,25.2735887,55.3319221
Unnamed Mosque 1499,25.5718364,55.5634506
Unnamed Mosque 1500,25.574439,55.563845
Unnamed Mosque 1501,25.5621703,55.5576298
Unnamed Mosque 1502,25.5397644,55.5381029
Unnamed Mosque 1503,25.5516797,55.5432865
Unnamed Mosque 1504,25.535003,55.5469016
Unnamed Mosque 1505,25.5055019,55.5477434
مسجد أنس بن مالك رضي الله عنه,25.5118166,55.5438851
Sheikh Zayed Mosque,25.5225592,55.5408812
Unnamed Mosque 1508,25.2691092,55.327082
Unnamed Mosque 1509,25.3412565,55.3717421
Unnamed Mosque 1510,25.3290402,55.3670633
Unnamed Mosque 1511,23.1328919,53.744306
Unnamed Mosque 1512,23.1061454,53.7269473
Unnamed Mosque 1513,24.1329933,55.53248
Unnamed Mosque 1514,25.8545896,51.5553783
Masjid al Muthaqeen,25.2973874,55.3901355
Al Waha 2,25.1241589,55.4018628
Unnamed Mosque 1517,25.1242384,55.4014657
Unnamed Mosque 1518,25.0409062,55.1408415
Unnamed Mosque 1519,25.2170375,55.4188295
Unnamed Mosque 1520,24.8697728,54.9197851
Unnamed Mosque 1521,24.8674585,54.9107109
Unnamed Mosque 1522,25.2456082,51.4283281
Unnamed Mosque 1523,25.3154921,51.4035519
Unnamed Mosque 1524,25.4139314,51.4141566
Unnamed Mosque 1525,25.7138062,55.9185025
Unnamed Mosque 1526,25.7187742,55.9208961
Unnamed Mosque 1527,25.7137968,55.9184701
Unnamed Mosque 1528,25.7234051,55.925528
Unnamed Mosque 1529,25.731735,55.9306005
Unnamed Mosque 1530,25.7657103,55.9191242
Unnamed Mosque 1531,25.7462032,55.9297684
Unnamed Mosque 1532,25.7422892,55.9227061
Unnamed Mosque 1533,25.7444992,55.9348762
Unnamed Mosque 1534,25.7450772,55.9320267
Al Olbaidi Mosque,25.2358241,51.5222026
Unnamed Mosque 1536,25.2446009,51.4961007
Unnamed Mosque 1537,25.2528031,51.48554
Unnamed Mosque 1538,25.2498947,51.4802246
Unnamed Mosque 1539,25.24563,51.4749479
Unnamed Mosque 1540,25.2321393,51.4811315
Unnamed Mosque 1541,25.2252636,51.472987
Unnamed Mosque 1542,25.223624,51.4660834
Unnamed Mosque 1543,25.7514104,55.9105157
Unnamed Mosque 1544,25.765395,55.9414242
Unnamed Mosque 1545,25.1893577,51.4779284
مسجد النجمة,24.9894723,51.5427052
Unnamed Mosque 1547,25.1513069,51.5595701
Unnamed Mosque 1548,25.1452415,51.5626659
Unnamed Mosque 1549,25.1418388,51.5626746
Unnamed Mosque 1550,25.1382899,51.5620093
Unnamed Mosque 1551,25.1505009,51.5570733
Unnamed Mosque 1552,25.1505915,51.5542674
Unnamed Mosque 1553,25.1478908,51.5532177
Unnamed Mosque 1554,25.1482879,51.5626916
Unnamed Mosque 1555,25.1544962,51.5626254
Unnamed Mosque 1556,25.1605169,51.5515218
Unnamed Mosque 1557,25.1613387,51.5543341
Unnamed Mosque 1558,25.1412575,51.5536384
Unnamed Mosque 1559,25.143373,51.5533436
Unnamed Mosque 1560,25.1640856,51.552762
Unnamed Mosque 1561,25.1626187,51.5517605
Unnamed Mosque 1562,25.1671483,51.572897
Unnamed Mosque 1563,25.1694597,51.5711931
Unnamed Mosque 1564,25.1719055,51.5704147
Unnamed Mosque 1565,25.1694181,51.5753536
مسجد,25.1720686,51.5754579
Unnamed Mosque 1567,25.1739469,51.5645117
Unnamed Mosque 1568,25.175567,51.5631958
Unnamed Mosque 1569,25.1807089,51.5636105
Unnamed Mosque 1570,25.1820028,51.5662125
مسجد أبو فنطاس,25.2107381,51.6074194
Unnamed Mosque 1572,25.1504211,51.5909326
Unnamed Mosque 1573,25.1474774,51.6056771
Unnamed Mosque 1574,25.1936054,51.6083185
Unnamed Mosque 1575,25.1900676,51.6013021
Unnamed Mosque 1576,25.186687,51.599022
مسجد,25.1741115,51.6047988
Unnamed Mosque 1578,25.190955,51.6027689
Unnamed Mosque 1579,25.187633,51.6031877
Unnamed Mosque 1580,25.1849052,51.6087421
Unnamed Mosque 1581,25.182353,51.612772
Unnamed Mosque 1582,25.1681418,51.5937232
Unnamed Mosque 1583,25.1723491,51.5932753
مسجد,25.1753158,51.596844
Unnamed Mosque 1585,25.1867034,51.5930904
Unnamed Mosque 1586,25.3452231,51.453667
Unnamed Mosque 1587,25.3515591,51.4460342
Unnamed Mosque 1588,25.2753972,55.3167125
Unnamed Mosque 1589,25.1637428,51.5605268
Unnamed Mosque 1590,24.7620159,56.168051
Unnamed Mosque 1591,25.346928,55.4412926
Unnamed Mosque 1592,24.4618505,54.3807269
Unnamed Mosque 1593,24.4629471,54.3817915
Unnamed Mosque 1594,24.4868265,54.3680254
East Mosque,25.0036865,55.0841177
Unnamed Mosque 1596,24.4397618,54.4033298
Unnamed Mosque 1597,24.4524225,54.4004416
Unnamed Mosque 1598,24.437095,54.4056459
Unnamed Mosque 1599,25.7103939,55.8098635
Unnamed Mosque 1600,25.7038986,55.8082517
Unnamed Mosque 1601,25.7053987,55.8056364
Unnamed Mosque 1602,24.084415,52.6460472
Unnamed Mosque 1603,24.0876621,52.6535907
Unnamed Mosque 1604,24.0733324,52.6565449
Unnamed Mosque 1605,24.0733721,52.6567371
Unnamed Mosque 1606,24.0731808,52.6567125
Unnamed Mosque 1607,24.0735393,52.6566283
Unnamed Mosque 1608,25.5471256,55.542204
Unnamed Mosque 1609,25.546244,55.5395312
Unnamed Mosque 1610,25.5537503,55.5462339
Unnamed Mosque 1611,25.4933366,55.5510395
Unnamed Mosque 1612,25.5381141,55.534608
Burhani / Bohri Masjid,25.286094,55.3691419
Unnamed Mosque 1614,23.6527361,53.7113461
Unnamed Mosque 1615,25.7446775,55.9045846
Unnamed Mosque 1616,25.7634775,55.9134117
Unnamed Mosque 1617,25.7698801,55.921431
Unnamed Mosque 1618,25.7740804,55.9252346
Unnamed Mosque 1619,25.7771993,55.9280715
Unnamed Mosque 1620,25.7820481,55.9340776
Unnamed Mosque 1621,25.7830387,55.9358242
Unnamed Mosque 1622,25.7830284,55.9358655
Unnamed Mosque 1623,25.7869116,55.9350955
Unnamed Mosque 1624,25.7873389,55.9408121
Unnamed Mosque 1625,25.7874034,55.9393269
Unnamed Mosque 1626,25.7922883,55.9397064
Unnamed Mosque 1627,25.7933609,55.9447281
Unnamed Mosque 1628,25.7916069,55.9447878
Unnamed Mosque 1629,25.6810667,55.7796318
Unnamed Mosque 1630,25.7807395,55.9309868
Unnamed Mosque 1631,25.7856875,55.9369006
Unnamed Mosque 1632,25.7905646,55.9428577
Unnamed Mosque 1633,25.7897631,55.9486733
Unnamed Mosque 1634,25.7894352,55.9455603
Unnamed Mosque 1635,25.7860216,55.9438239
Unnamed Mosque 1636,25.780347,55.9361452
Unnamed Mosque 1637,25.7841337,55.9424248
Unnamed Mosque 1638,25.7792048,55.9364729
Unnamed Mosque 1639,25.7717431,55.9255439
Unnamed Mosque 1640,25.7761182,55.930013
Unnamed Mosque 1641,25.767513,55.9355549
Ind-6 mosque,25.3299688,55.4225509
Unnamed Mosque 1643,24.0772879,52.6420014
Unnamed Mosque 1644,25.7874643,55.9629371
Unnamed Mosque 1645,25.7909293,55.9689362
Unnamed Mosque 1646,25.7986145,55.9636359
Unnamed Mosque 1647,25.7986541,55.9637227
Unnamed Mosque 1648,25.7957131,55.9594175
Unnamed Mosque 1649,25.798767,55.958626
Unnamed Mosque 1650,25.8038298,55.962694
Unnamed Mosque 1651,25.8081566,55.9627711
Unnamed Mosque 1652,25.8046972,55.9575588
Unnamed Mosque 1653,25.808142,55.9557636
Unnamed Mosque 1654,25.8094731,55.9531769
Unnamed Mosque 1655,25.8069747,55.9592551
Unnamed Mosque 1656,25.8076198,55.9595966
Unnamed Mosque 1657,25.8094098,55.9611651
Unnamed Mosque 1658,25.8110308,55.9625178
Unnamed Mosque 1659,25.8130194,55.9641054
Unnamed Mosque 1660,25.8154705,55.9659071
Unnamed Mosque 1661,25.8065779,55.9613739
Unnamed Mosque 1662,25.8173968,55.9689883
Unnamed Mosque 1663,25.8166651,55.9707036
Unnamed Mosque 1664,25.816549,55.9726772
Unnamed Mosque 1665,25.8157603,55.9737088
Unnamed Mosque 1666,25.8198802,55.9768241
Unnamed Mosque 1667,25.8167736,55.9780705
Unnamed Mosque 1668,25.8163258,55.9805384
Unnamed Mosque 1669,25.8170052,55.9818778
Unnamed Mosque 1670,25.8192434,55.9796217
Unnamed Mosque 1671,25.8201813,55.9821084
Unnamed Mosque 1672,25.8053952,55.9713347
Unnamed Mosque 1673,25.8100032,55.9655339
Unnamed Mosque 1674,25.8065258,55.9645514
Unnamed Mosque 1675,25.8057483,55.9739642
Unnamed Mosque 1676,25.8052519,55.9676056
Unnamed Mosque 1677,25.81529,55.9702753
Unnamed Mosque 1678,25.8125909,55.9741221
Unnamed Mosque 1679,25.813417,55.9795445
Unnamed Mosque 1680,25.8142309,55.96682
مصلى العيد,25.814489,55.9675632
Unnamed Mosque 1682,25.8103435,55.9708248
Unnamed Mosque 1683,25.8119323,55.9703544
Unnamed Mosque 1684,25.8089744,55.9720729
Unnamed Mosque 1685,25.8209415,55.9836607
Unnamed Mosque 1686,25.823067,55.9851842
Unnamed Mosque 1687,25.8268171,55.9867289
مسجد,25.8287682,55.9873507
Unnamed Mosque 1689,25.8330273,55.9886867
Unnamed Mosque 1690,25.8298865,55.9897093
Unnamed Mosque 1691,25.8343272,55.9913394
Unnamed Mosque 1692,25.8364062,55.9915831
Unnamed Mosque 1693,25.8350054,55.9943992
Unnamed Mosque 1694,25.8390985,55.9947532
Unnamed Mosque 1695,25.8418197,55.9994325
Unnamed Mosque 1696,25.839503,55.9978807
Unnamed Mosque 1697,25.8455217,55.9983469
Unnamed Mosque 1698,25.8442984,56.0006198
Unnamed Mosque 1699,25.8461639,56.0034137
Unnamed Mosque 1700,25.8502066,55.999729
Unnamed Mosque 1701,25.8502237,56.006665
Unnamed Mosque 1702,25.7905881,55.9704235
Unnamed Mosque 1703,25.797353,55.9733826
Unnamed Mosque 1704,25.7992937,55.973957
Unnamed Mosque 1705,25.8057491,55.9773668
Unnamed Mosque 1706,25.8092284,55.9807782
Unnamed Mosque 1707,25.8119266,55.9828991
Unnamed Mosque 1708,25.8161505,55.9840428
Unnamed Mosque 1709,25.8135082,55.983919
Unnamed Mosque 1710,25.8138121,55.9862135
مسجد السّنادل,24.8116805,56.0253458
مسجد خديجة الكبرى,25.1508457,55.2704778
Unnamed Mosque 1713,24.9565499,55.0570665
مسجد الهدى,25.7150666,51.5225751
Unnamed Mosque 1715,25.1124281,55.1987152
Mariam Mosque,25.0999767,55.1912371
Unnamed Mosque 1717,25.1044256,55.1923164
Unnamed Mosque 1718,25.092891,55.1984117
Unnamed Mosque 1719,25.0866791,55.2039185
Unnamed Mosque 1720,25.1022182,55.2224194
Unnamed Mosque 1721,25.10842,55.2129312
Unnamed Mosque 1722,25.1076284,55.2054948
مصلى العيد,25.1050488,55.204208
Unnamed Mosque 1724,25.0892742,55.2272704
Unnamed Mosque 1725,25.0053452,55.2499423
Unnamed Mosque 1726,24.9533456,55.5072348
Unnamed Mosque 1727,24.7386414,55.7883246
Unnamed Mosque 1728,24.7446753,55.797834
Unnamed Mosque 1729,24.7419733,55.7922617
Unnamed Mosque 1730,24.5286615,54.8539729
Unnamed Mosque 1731,24.5642305,54.8888319
مسجد عمر بن الخطاب,25.2612975,55.3797168
Unnamed Mosque 1733,25.2483371,56.0773556
Unnamed Mosque 1734,25.1498939,55.2880666
مسجد الواحة,25.1090711,55.3805016
Al Qasimi Mosque,25.1992678,55.2605289
Unnamed Mosque 1737,25.1264322,55.3828568
Unnamed Mosque 1738,25.2869376,55.8372799
Unnamed Mosque 1739,25.4071934,55.5060397
مصلى العيد بحصن الخندق,24.2429467,55.7714607
Unnamed Mosque 1741,25.2503843,55.4164797
مسجد فاطمة بنت مبارك,24.3405982,54.5546444
Unnamed Mosque 1743,24.4792746,54.3571003
جامع السلطان قابوس بن سعيد,23.55263,56.2425129
مصلى العيد,23.5498825,56.2455983
Unnamed Mosque 1746,25.1730823,55.2230275
Sheikh Hamdan bin Mohammed bin Khalifa Al Nahyan Mosque,24.4713315,54.3864934
Masjid Nahda,25.2957044,55.379045
Unnamed Mosque 1749,25.295041,55.3688612
Unnamed Mosque 1750,24.4536627,54.6741562
Unnamed Mosque 1751,24.4561991,54.6696271
Unnamed Mosque 1752,24.4586226,54.6734965
